Source,Name,RSS feed URLs (where available),Type,Associated Twitter Handle,Associated Publisher,Text Aliases,Tags
@JustVisionMedia,Just Vision,,Twitter Handle,,,,Referring
@simonerzim,Simone Zimmerman,,Twitter Handle,,,,Referring
@IBJIYONGI,Chanda Prescod-Weinstein,,Twitter Handle,,,,Referring
@elonTglickman,Elon Glickman,,Twitter Handle,,,,Referring
@birthright,Birthright Israel,,Twitter Handle,,,,Referring
@UriKarzen,Uri Karzen אורי קרזן,,Twitter Handle,,,,Referring
@Wendy_Pearlman,Wendy Pearlman,,Twitter Handle,,,,Referring
@raedjarrar,Raed Jarrar,,Twitter Handle,,,,Referring
@natansachs,Natan Sachs,,Twitter Handle,,,,Referring
@AnarchoZionist,Anarcho-Zionist,,Twitter Handle,,,,Referring
@canarymission,Canary Mission,,Twitter Handle,,,,Referring
@DrMikeH49,Mike Harris,,Twitter Handle,,,,Referring
@SFV4I,SFV4I,,Twitter Handle,,,,Referring
@ofer_n,Ofer Neiman,,Twitter Handle,,,,Referring
@DrRonMalka,Ron Malka,,Twitter Handle,,,,Referring
@DanAlluf,Dan Alluf,,Twitter Handle,,,,Referring
@AdvaVilchinski,Adva Vilchinski,,Twitter Handle,,,,Referring
@MayaKadosh,Maya Kadosh,,Twitter Handle,,,,Referring
@Avigailcjm,Avigail C.J. Spira,,Twitter Handle,,,,Referring
@IsraelinIndia,Israel in India,,Twitter Handle,,,,Referring
@israelinMumbai,Israel in Mumbai,,Twitter Handle,,,,Referring
@IsraelBangalore,Israel in Bengaluru,,Twitter Handle,,,,Referring
@DanaKursh,dana kursh,,Twitter Handle,,,,Referring
@Yaakov_FINKLSTN,Yaakov Finkelstein,,Twitter Handle,,,,Referring
@HananyaNaftali,Hananya Naftali,,Twitter Handle,,,,Referring
@StandWithUs,StandWithUs,,Twitter Handle,,,,Referring
@WeBelieveIsrael,We Believe in Israel,,Twitter Handle,,,,Referring
@ZionistFed,Zionist Federation,,Twitter Handle,,,,Referring
@NorthWestFOI,NW Friends of Israel,,Twitter Handle,,,,Referring
@SussexFriends,SussexFriendsIsrael,,Twitter Handle,,,,Referring
@israel_advocacy,Israel Advocacy Movement,,Twitter Handle,,,,Referring
@AviMayer,Avi Mayer,,Twitter Handle,,,,Referring
@PresidentRuvi,Reuven Rivlin,,Twitter Handle,,,,Referring
@AvivaKlompas,Aviva Klompas,,Twitter Handle,,,,Referring
@TheMossadIL,The Mossad,,Twitter Handle,,,,Referring
@acandidworld,Andrew Mark Bennett,,Twitter Handle,,,,Referring
@IsraelinBoston,Israel in Boston,,Twitter Handle,,,,Referring
@GnasherJew,GnasherJew #LeftAntisemitism,,Twitter Handle,,,,Referring
@telushk,Tevye West,,Twitter Handle,,,,Referring
@TheAltWorld,The Alternative World,,Twitter Handle,,,,Referring
@IsraelNewsLinks,Israel News Links,,Twitter Handle,,,,Referring
@STWuk,Stop the War,,Twitter Handle,,,,Referring
@FAApartheid,Football-V-Apartheid,,Twitter Handle,,,,Referring
@ProIsraelAm,Pro-Israel America,,Twitter Handle,,,,Referring
@sarah4dems,Sarah R. Cohen,,Twitter Handle,,,,Referring
@RabbiShmuley,Rabbi Shmuley,,Twitter Handle,,,,Referring
@IMTIzionism,Im Tirtzu,,Twitter Handle,,,,Referring
@GippersChutzpah,(((Emily Schrader))),,Twitter Handle,,,,Referring
@Gil_Hoffman,Gil Hoffman,,Twitter Handle,,,,Referring
@jasmineelgamal,Jasmine El-Gamal,,Twitter Handle,,,,Referring
@JackRosenNYC,Jack Rosen,,Twitter Handle,,,,Referring
@WorldJewishCong,WJC,,Twitter Handle,,,,Referring
@Pal123A,Alpha Bravo,,Twitter Handle,,,,Referring
@JaySouria,جاي,,Twitter Handle,,,,Referring
@Tweetisrael,Israel Forever,,Twitter Handle,,,,Referring
@ZionistActivist,Zionist Activist,,Twitter Handle,,,,Referring
@ZionistShark,Zionist Shark,,Twitter Handle,,,,Referring
@afagerbakke,Andreas Fagerbakke,,Twitter Handle,,,,Referring
@solid_jews,Matzah and Roses,,Twitter Handle,,,,Referring
@JFREJNYC,Jews for Racial & Economic Justice,,Twitter Handle,,,,Referring
@Israelkicksass,Israel Kicks Ass,,Twitter Handle,,,,Referring
@Resistance48,Abbas Hamideh,,Twitter Handle,,,,Referring
@Resistance1948,G.C.P.P.P.,,Twitter Handle,,,,Referring
@asadabukhalil,asad abukhalil أسعد أبو خليل,,Twitter Handle,,,,Referring
@stewardmagazine,John B. Driscoll,,Twitter Handle,,,,Referring
@aysen_candas,Aysen Candas,,Twitter Handle,,,,Referring
@AussieYazz,Yazz,,Twitter Handle,,,,Referring
@rheytah,Rita Rosenfeld,,Twitter Handle,,,,Referring
@Anaminona,Anaminona,,Twitter Handle,,,,Referring
@JComm_NewsFeeds,Jewish Community,,Twitter Handle,,,,Referring
@Hadassah,Hadassah,,Twitter Handle,,,,Referring
@rooster613,Rabbi Yonassan Gershom - Autistic Stable Genius,,Twitter Handle,,,,Referring
@weedouthate,"Don't get mad, get swag!",,Twitter Handle,,,,Referring
@HalawaMark,Mark Halawa - مارك حلاوه,,Twitter Handle,,,,Referring
@IsraelinEU,Israel in the EU,,Twitter Handle,,,,Referring
@tbex,Rebecca Geller,,Twitter Handle,,,,Referring
@oupanxumalo,OUPA NXUMALO,,Twitter Handle,,,,Referring
@PeterTBD,Peter RA♥Palestina,,Twitter Handle,,,,Referring
@prclondon,Palest Return Centre,,Twitter Handle,,,,Referring
@PalfromGaza,The Times Of Gaza,,Twitter Handle,,,,Referring
@Reem_Gaza96,RêĘm Ăl-Ħāddåđ,,Twitter Handle,,,,Referring
@farah_nabulsi,Farah Nabulsi,,Twitter Handle,,,,Referring
@FluorescentGrey,Morph,,Twitter Handle,,,,Referring
@MariamA73000734,Mariam Ali,,Twitter Handle,,,,Referring
@Hudahatabb,Huda Ameen Abu Hatab,,Twitter Handle,,,,Referring
@End_TheFederalR,ƖԼԼƲMƖƝƛƬƖ ƘƖԼԼЄƦ,,Twitter Handle,,,,Referring
@soitiz,al whit,,Twitter Handle,,,,Referring
@mbakunin88,Tadhg O Caoimh,,Twitter Handle,,,,Referring
@PhotoshopTruth,Joseph Shellim,,Twitter Handle,,,,Referring
@bargyle1997,E,,Twitter Handle,,,,Referring
@alaqsa81090,alaqsa81090,,Twitter Handle,,,,Referring
@Ironyisfunny8,Magnificent,,Twitter Handle,,,,Referring
@BMoon_bee,moonbee,,Twitter Handle,,,,Referring
@StevePieczenik,Steve Pieczenik,,Twitter Handle,,,,Referring
@SoniaKatiMota,Sonia Mota,,Twitter Handle,,,,Referring
@johndotbastable,Smile and nod politely,,Twitter Handle,,,,Referring
@WhistleIRL,Jonathan Sugarman,,Twitter Handle,,,,Referring
@EWilf,Dr. Einat Wilf,,Twitter Handle,,,,Referring
@walid970721,Walid,,Twitter Handle,,,,Referring
@Abukar_Arman,Abukar Arman,,Twitter Handle,,,,Referring
@DanielHood1978,Daniel Hood,,Twitter Handle,,,,Referring
@kishkushkay,Kay Wilson,,Twitter Handle,,,,Referring
@Roni4488,Roni,,Twitter Handle,,,,Referring
@james_anderssen,((( james ))),,Twitter Handle,,,,Referring
@sadcjp,Chai5🇿,,Twitter Handle,,,,Referring
@jerusalemofiron,Jerusalem of Iron,,Twitter Handle,,,,Referring
@Ojdadana,Janina,,Twitter Handle,,,,Referring
@nadplo,Palestine PLO-NAD,,Twitter Handle,,,,Referring
@Adelirose,ISRAEL,,Twitter Handle,,,,Referring
@178_lishf,Manga Warrior,,Twitter Handle,,,,Referring
@PalestinePR,Suzy S,,Twitter Handle,,,,Referring
@JakubKumoch,Jakub Kumoch,,Twitter Handle,,,,Referring
@PattiaGarder,ᴘᴀᴛᴛɪᴇ ɢᴀʀᴅɴᴇʀ,,Twitter Handle,,,,Referring
@A_Rockas,Angelique Rockas,,Twitter Handle,,,,Referring
@AndrzejBiesz,Andrzej,,Twitter Handle,,,,Referring
@AshyK88,Aisha,,Twitter Handle,,,,Referring
@JoopSoesan,Joop Soesan,,Twitter Handle,,,,Referring
@TheJeremyMan,Jeremy Man Saltan,,Twitter Handle,,,,Referring
@mdubowitz,Mark Dubowit,,Twitter Handle,,,,Referring
@zionistpugs,Zionist Pugs,,Twitter Handle,,,,Referring
@GalitPeleg,Galit Peleg,,Twitter Handle,,,,Referring
@ShaharAzani,Shahar Azani,,Twitter Handle,,,,Referring
@RozRothstein,Roz Rothstein,,Twitter Handle,,,,Referring
@EstherMendel,Esther Mendelsohn,,Twitter Handle,,,,Referring
@ChabadLubavitch,Yaacov Behrman,,Twitter Handle,,,,Referring
@Zimmlaw175,Jeffrey Zimmerman,,Twitter Handle,,,,Referring
@lackboys3,Adina🇿,,Twitter Handle,,,,Referring
@EvaAdva,Eva kicks ass,,Twitter Handle,,,,Referring
@RupertBayldon,@RupertBayldon / #RoopaTroopa,,Twitter Handle,,,,Referring
@dubengeldu,BabyAWACS KISS Chris,,Twitter Handle,,,,Referring
@miriwood,miri wood,,Twitter Handle,,,,Referring
@StZaryn,Stanisław Żaryn,,Twitter Handle,,,,Referring
@MargieInTelAviv,Margie,,Twitter Handle,,,,Referring
@Marc_Leibowitz,Marc Leibowitz,,Twitter Handle,,,,Referring
@mutludc,Mutlu Civiroglu,,Twitter Handle,,,,Referring
@normansolomon,Norman Solomon,,Twitter Handle,,,,Referring
@GalipDalay,Galip Dalay,,Twitter Handle,,,,Referring
@jworldwatch,Jewish World Watch,,Twitter Handle,,,,Referring
@DaliaFFahmy,Dalia Fahmy,,Twitter Handle,,,,Referring
@barahmikail,Barah Mikail,,Twitter Handle,,,,Referring
@Bengegenislam,Ben the Man,,Twitter Handle,,,,Referring
@joshua_landis,Joshua Landis,,Twitter Handle,,,,Referring
@KyleWOrton,Kyle Orton,,Twitter Handle,,,,Referring
@zarakayk,Zara Kay,,Twitter Handle,,,,Referring
@JewishLabour,Jewish Labour Movement,,Twitter Handle,,,,Referring
@CAMERAorg,CAMERAorg,,Twitter Handle,,,,Referring
@TamarSternthal,Tamar Sternthal,,Twitter Handle,,,,Referring
@UKMediaWatch,UK Media Watch,,Twitter Handle,,,,Referring
@adamlevick,Adam Levick,,Twitter Handle,,,,Referring
@GileadIni,Gilead Ini,,Twitter Handle,,,,Referring
@HindMakki,Hind Makki,,Twitter Handle,,,,Referring
@davidhazony,David Hazony,,Twitter Handle,,,,Referring
@neohasid,R' David Seidenberg,,Twitter Handle,,,,Referring
@4ILorg,4IL,,Twitter Handle,,,,Referring
@LoveoftheLand,Yosef Hartuv,,Twitter Handle,,,,Referring
@haivri,David Ha'ivri,,Twitter Handle,,,,Referring
@RationalSettler,Uri Pilichowski,,Twitter Handle,,,,Referring
@no2bds,No2BDS,,Twitter Handle,,,,Referring
@MegTaverner,MegTaverner,,Twitter Handle,,,,Referring
@bnaibrithcanada,B'nai Brith Canada,,Twitter Handle,,,,Referring
@Ali_Mustafa,Ali Mustafa,,Twitter Handle,,,,Referring
@daverich1,Dave Rich,,Twitter Handle,,,,Referring
@TechInIsrael,TechInIsrael,,Twitter Handle,,,,Referring
@GerAmbTLV,Susanne.Wasum-Rainer,,Twitter Handle,,,,Referring
@YASHebron,YouthAgainstSettlmnt,,Twitter Handle,,,,Referring
@adamfriedland1,Adam Friedland,,Twitter Handle,,,,Referring
@Elizrael,Elizabeth Tsurkov,,Twitter Handle,,,,Referring
